Target,Drug 1,Drug 2,Distance,Class
HDAC10,Tucidinostat,Fimepinostat,58.12947267892419,HDAC inhibitor
HDAC10,Tucidinostat,Panobinostat,122.7223224828976,HDAC inhibitor
HDAC10,Tucidinostat,Givinostat,56.464836434536615,HDAC inhibitor
HDAC10,Tucidinostat,Nexturastat A,104.66617513944064,HDAC inhibitor
HDAC10,Tucidinostat,CHDI00465983,145.0788179693113,HDAC inhibitor
HDAC10,Quisinostat,Vorinostat,152.94198290313437,HDAC inhibitor
HDAC10,Quisinostat,AR-42,102.40472096556708,HDAC inhibitor
HDAC10,Quisinostat,Belinostat,117.57296397297628,HDAC inhibitor
HDAC10,Quisinostat,Fimepinostat,108.78309731519448,HDAC inhibitor
HDAC10,Quisinostat,Panobinostat,121.83883570369376,HDAC inhibitor
HDAC10,Quisinostat,Givinostat,106.7383982425477,HDAC inhibitor
HDAC10,Quisinostat,Nexturastat A,49.204208247867285,HDAC inhibitor
HDAC10,Quisinostat,CHDI00465983,131.78268249773762,HDAC inhibitor
HDAC10,Vorinostat,AR-42,177.51224819479552,HDAC inhibitor
HDAC10,Vorinostat,Belinostat,177.11438972773615,HDAC inhibitor
HDAC10,Vorinostat,Fimepinostat,123.41105521945065,HDAC inhibitor
HDAC10,Vorinostat,Panobinostat,150.5943258576365,HDAC inhibitor
HDAC10,Vorinostat,Givinostat,121.35042142138518,HDAC inhibitor
HDAC10,Vorinostat,Nexturastat A,152.90220833402648,HDAC inhibitor
HDAC10,Vorinostat,CHDI00465983,187.7729098092823,HDAC inhibitor
HDAC10,AR-42,Belinostat,127.68863605762397,HDAC inhibitor
HDAC10,AR-42,Fimepinostat,123.8783996045802,HDAC inhibitor
HDAC10,AR-42,Panobinostat,139.05528552011563,HDAC inhibitor
HDAC10,AR-42,Givinostat,122.73052575498002,HDAC inhibitor
HDAC10,AR-42,Nexturastat A,102.4664775696507,HDAC inhibitor
HDAC10,AR-42,CHDI00465983,126.20925702951102,HDAC inhibitor
HDAC10,Belinostat,Fimepinostat,126.1774615765614,HDAC inhibitor
HDAC10,Belinostat,Panobinostat,136.39840795977682,HDAC inhibitor
HDAC10,Belinostat,Givinostat,125.38302508619375,HDAC inhibitor
HDAC10,Belinostat,Nexturastat A,117.83820292256146,HDAC inhibitor
HDAC10,Belinostat,CHDI00465983,161.8808675297223,HDAC inhibitor
HDAC10,Fimepinostat,Panobinostat,125.67652735863685,HDAC inhibitor
HDAC10,Fimepinostat,Givinostat,63.02523798031417,HDAC inhibitor
HDAC10,Fimepinostat,Nexturastat A,108.32839030961284,HDAC inhibitor
HDAC10,Fimepinostat,CHDI00465983,147.277335284153,HDAC inhibitor
HDAC10,Panobinostat,Givinostat,124.75443212383684,HDAC inhibitor
HDAC10,Panobinostat,Nexturastat A,120.92673301420876,HDAC inhibitor
HDAC10,Panobinostat,CHDI00465983,159.24576624863172,HDAC inhibitor
HDAC10,Givinostat,Nexturastat A,106.10262879354082,HDAC inhibitor
HDAC10,Givinostat,CHDI00465983,146.28641036051448,HDAC inhibitor
HDAC10,Nexturastat A,CHDI00465983,131.6204537181495,HDAC inhibitor
HDAC11,Entinostat,Romidepsin,135.607355097721,HDAC inhibitor
HDAC11,Entinostat,Tucidinostat,115.81919522785226,HDAC inhibitor
HDAC11,Entinostat,Domatinostat,153.57328163713564,HDAC inhibitor
HDAC11,Entinostat,Quisinostat,116.72370319543305,HDAC inhibitor
HDAC11,Entinostat,Vorinostat,142.36979356872158,HDAC inhibitor
HDAC11,Entinostat,AR-42,134.36703406229896,HDAC inhibitor
HDAC11,Entinostat,Belinostat,132.74354623076968,HDAC inhibitor
HDAC11,Entinostat,Fimepinostat,120.04211674113016,HDAC inhibitor
HDAC11,Entinostat,Panobinostat,82.7487635271062,HDAC inhibitor
HDAC11,Entinostat,Givinostat,118.14641728330734,HDAC inhibitor
HDAC11,Entinostat,Nexturastat A,116.05069187688144,HDAC inhibitor
HDAC11,Entinostat,CHDI00465983,154.9857165388655,HDAC inhibitor
HDAC11,Entinostat,LMK235,114.77720211072128,HDAC inhibitor
HDAC11,Romidepsin,Tucidinostat,126.57147850421738,HDAC inhibitor
HDAC11,Romidepsin,Domatinostat,162.3103335141312,HDAC inhibitor
HDAC11,Romidepsin,Quisinostat,120.78283206535052,HDAC inhibitor
HDAC11,Romidepsin,Vorinostat,179.92847755751296,HDAC inhibitor
HDAC11,Romidepsin,AR-42,130.15569627194498,HDAC inhibitor
HDAC11,Romidepsin,Belinostat,56.68349539859565,HDAC inhibitor
HDAC11,Romidepsin,Fimepinostat,128.81171277752273,HDAC inhibitor
HDAC11,Romidepsin,Panobinostat,139.11085549577402,HDAC inhibitor
HDAC11,Romidepsin,Givinostat,128.36932835887728,HDAC inhibitor
HDAC11,Romidepsin,Nexturastat A,120.57977808985471,HDAC inhibitor
HDAC11,Romidepsin,CHDI00465983,163.30548387104986,HDAC inhibitor
HDAC11,Romidepsin,LMK235,126.33855889380456,HDAC inhibitor
HDAC11,Tucidinostat,Domatinostat,143.57668325752476,HDAC inhibitor
HDAC11,Tucidinostat,Quisinostat,104.67975873643137,HDAC inhibitor
HDAC11,Tucidinostat,Vorinostat,117.78377315725912,HDAC inhibitor
HDAC11,Tucidinostat,AR-42,121.3475048550498,HDAC inhibitor
HDAC11,Tucidinostat,Belinostat,123.65078131955784,HDAC inhibitor
HDAC11,Tucidinostat,Fimepinostat,58.12947267892419,HDAC inhibitor
HDAC11,Tucidinostat,Panobinostat,122.7223224828976,HDAC inhibitor
HDAC11,Tucidinostat,Givinostat,56.464836434536615,HDAC inhibitor
HDAC11,Tucidinostat,Nexturastat A,104.66617513944064,HDAC inhibitor
HDAC11,Tucidinostat,CHDI00465983,145.0788179693113,HDAC inhibitor
HDAC11,Tucidinostat,LMK235,50.05431187335473,HDAC inhibitor
HDAC11,Domatinostat,Quisinostat,130.9714892718662,HDAC inhibitor
HDAC11,Domatinostat,Vorinostat,186.73527044445063,HDAC inhibitor
HDAC11,Domatinostat,AR-42,125.59744463849634,HDAC inhibitor
HDAC11,Domatinostat,Belinostat,161.02499188808986,HDAC inhibitor
HDAC11,Domatinostat,Fimepinostat,146.00618713750808,HDAC inhibitor
HDAC11,Domatinostat,Panobinostat,157.78242344518318,HDAC inhibitor
HDAC11,Domatinostat,Givinostat,144.91765749348656,HDAC inhibitor
HDAC11,Domatinostat,Nexturastat A,130.5790895336465,HDAC inhibitor
HDAC11,Domatinostat,CHDI00465983,53.40416856334959,HDAC inhibitor
HDAC11,Domatinostat,LMK235,143.1307168362585,HDAC inhibitor
HDAC11,Quisinostat,Vorinostat,152.94198290313437,HDAC inhibitor
HDAC11,Quisinostat,AR-42,102.40472096556708,HDAC inhibitor
HDAC11,Quisinostat,Belinostat,117.57296397297628,HDAC inhibitor
HDAC11,Quisinostat,Fimepinostat,108.78309731519448,HDAC inhibitor
HDAC11,Quisinostat,Panobinostat,121.83883570369376,HDAC inhibitor
HDAC11,Quisinostat,Givinostat,106.7383982425477,HDAC inhibitor
HDAC11,Quisinostat,Nexturastat A,49.204208247867285,HDAC inhibitor
HDAC11,Quisinostat,CHDI00465983,131.78268249773762,HDAC inhibitor
HDAC11,Quisinostat,LMK235,104.01554728509734,HDAC inhibitor
HDAC11,Vorinostat,AR-42,177.51224819479552,HDAC inhibitor
HDAC11,Vorinostat,Belinostat,177.11438972773615,HDAC inhibitor
HDAC11,Vorinostat,Fimepinostat,123.41105521945065,HDAC inhibitor
HDAC11,Vorinostat,Panobinostat,150.5943258576365,HDAC inhibitor
HDAC11,Vorinostat,Givinostat,121.35042142138518,HDAC inhibitor
HDAC11,Vorinostat,Nexturastat A,152.90220833402648,HDAC inhibitor
HDAC11,Vorinostat,CHDI00465983,187.7729098092823,HDAC inhibitor
HDAC11,Vorinostat,LMK235,117.68510229231106,HDAC inhibitor
HDAC11,AR-42,Belinostat,127.68863605762397,HDAC inhibitor
HDAC11,AR-42,Fimepinostat,123.8783996045802,HDAC inhibitor
HDAC11,AR-42,Panobinostat,139.05528552011563,HDAC inhibitor
HDAC11,AR-42,Givinostat,122.73052575498002,HDAC inhibitor
HDAC11,AR-42,Nexturastat A,102.4664775696507,HDAC inhibitor
HDAC11,AR-42,CHDI00465983,126.20925702951102,HDAC inhibitor
HDAC11,AR-42,LMK235,120.37966942340834,HDAC inhibitor
HDAC11,Belinostat,Fimepinostat,126.1774615765614,HDAC inhibitor
HDAC11,Belinostat,Panobinostat,136.39840795977682,HDAC inhibitor
HDAC11,Belinostat,Givinostat,125.38302508619375,HDAC inhibitor
HDAC11,Belinostat,Nexturastat A,117.83820292256146,HDAC inhibitor
HDAC11,Belinostat,CHDI00465983,161.8808675297223,HDAC inhibitor
HDAC11,Belinostat,LMK235,123.06502772541688,HDAC inhibitor
HDAC11,Fimepinostat,Panobinostat,125.67652735863685,HDAC inhibitor
HDAC11,Fimepinostat,Givinostat,63.02523798031417,HDAC inhibitor
HDAC11,Fimepinostat,Nexturastat A,108.32839030961284,HDAC inhibitor
HDAC11,Fimepinostat,CHDI00465983,147.277335284153,HDAC inhibitor
HDAC11,Fimepinostat,LMK235,58.49841207703284,HDAC inhibitor
HDAC11,Panobinostat,Givinostat,124.75443212383684,HDAC inhibitor
HDAC11,Panobinostat,Nexturastat A,120.92673301420876,HDAC inhibitor
HDAC11,Panobinostat,CHDI00465983,159.24576624863172,HDAC inhibitor
HDAC11,Panobinostat,LMK235,121.68363538065664,HDAC inhibitor
HDAC11,Givinostat,Nexturastat A,106.10262879354082,HDAC inhibitor
HDAC11,Givinostat,CHDI00465983,146.28641036051448,HDAC inhibitor
HDAC11,Givinostat,LMK235,54.36108686570876,HDAC inhibitor
HDAC11,Nexturastat A,CHDI00465983,131.6204537181495,HDAC inhibitor
HDAC11,Nexturastat A,LMK235,103.14742658661773,HDAC inhibitor
HDAC11,CHDI00465983,LMK235,144.1960523078692,HDAC inhibitor
acuC1,Vorinostat,Trichostatin-A,139.77093254836484,HDAC inhibitor
PIK3CA,Fimepinostat,AZD-6482,120.5539222440714,HDAC inhibitor
PIK3CA,Fimepinostat,AZD-8186,147.20581474540626,HDAC inhibitor
PIK3CA,Fimepinostat,Copanlisib,147.25080141429524,HDAC inhibitor
PIK3CA,Fimepinostat,Dactolisib,65.86856310355182,HDAC inhibitor
PIK3CA,Fimepinostat,BGT-226,137.49779488169196,HDAC inhibitor
PIK3CA,Fimepinostat,Buparlisib,118.01751560607438,HDAC inhibitor
PIK3CA,Fimepinostat,Alpelisib,135.8595643418356,HDAC inhibitor
PIK3CA,Fimepinostat,Apitolisib,146.75314634305468,HDAC inhibitor
PIK3CA,Fimepinostat,Omipalisib,147.0411175904479,HDAC inhibitor
PIK3CA,Fimepinostat,GSK-2636771,123.30162706940948,HDAC inhibitor
PIK3CA,Fimepinostat,PF-04691502,108.88143002735173,HDAC inhibitor
PIK3CA,Fimepinostat,Pilaralisib,118.54311404301716,HDAC inhibitor
PIK3CA,Fimepinostat,Voxtalisib,125.99316195753052,HDAC inhibitor
PIK3CA,Fimepinostat,Onatasertib,123.86321683627152,HDAC inhibitor
PIK3CA,Fimepinostat,GDC-0349,63.5884627517077,HDAC inhibitor
PIK3CA,AZD-6482,AZD-8186,154.51620450793848,Kinase inhibitor
PIK3CA,AZD-6482,Copanlisib,153.2610122462342,Kinase inhibitor
PIK3CA,AZD-6482,Dactolisib,119.63859931422992,Kinase inhibitor
PIK3CA,AZD-6482,BGT-226,141.48073514785503,Kinase inhibitor
PIK3CA,AZD-6482,Buparlisib,64.3887808653104,Kinase inhibitor
PIK3CA,AZD-6482,Alpelisib,140.25087275612103,Kinase inhibitor
PIK3CA,AZD-6482,Apitolisib,153.7518411288435,Kinase inhibitor
PIK3CA,AZD-6482,Omipalisib,154.24064001228413,Kinase inhibitor
PIK3CA,AZD-6482,GSK-2636771,142.46638851705845,Kinase inhibitor
PIK3CA,AZD-6482,PF-04691502,117.27227882642984,Kinase inhibitor
PIK3CA,AZD-6482,Pilaralisib,71.03689287471464,Kinase inhibitor
PIK3CA,AZD-6482,Voxtalisib,137.25877338642815,Kinase inhibitor
PIK3CA,AZD-6482,Onatasertib,142.91147267607948,Kinase inhibitor
PIK3CA,AZD-6482,GDC-0349,116.37311895214847,Kinase inhibitor
PIK3CA,AZD-8186,Copanlisib,67.58780387401922,Kinase inhibitor
PIK3CA,AZD-8186,Dactolisib,147.15918058850633,Kinase inhibitor
PIK3CA,AZD-8186,BGT-226,165.68153833755065,Kinase inhibitor
PIK3CA,AZD-8186,Buparlisib,153.27437473871797,Kinase inhibitor
PIK3CA,AZD-8186,Alpelisib,164.67512182978035,Kinase inhibitor
PIK3CA,AZD-8186,Apitolisib,56.428553778946196,Kinase inhibitor
PIK3CA,AZD-8186,Omipalisib,57.538132724570985,Kinase inhibitor
PIK3CA,AZD-8186,GSK-2636771,187.28869341194647,Kinase inhibitor
PIK3CA,AZD-8186,PF-04691502,132.09333831926395,Kinase inhibitor
PIK3CA,AZD-8186,Pilaralisib,154.02954087375696,Kinase inhibitor
PIK3CA,AZD-8186,Voxtalisib,128.2243929489326,Kinase inhibitor
PIK3CA,AZD-8186,Onatasertib,187.8237248102012,Kinase inhibitor
PIK3CA,AZD-8186,GDC-0349,144.57875520138438,Kinase inhibitor
PIK3CA,Copanlisib,Dactolisib,147.19405077483896,Kinase inhibitor
PIK3CA,Copanlisib,BGT-226,164.15492491512467,Kinase inhibitor
PIK3CA,Copanlisib,Buparlisib,151.93934055836309,Kinase inhibitor
PIK3CA,Copanlisib,Alpelisib,163.14120763380097,Kinase inhibitor
PIK3CA,Copanlisib,Apitolisib,62.10362999352077,Kinase inhibitor
PIK3CA,Copanlisib,Omipalisib,64.76398598993231,Kinase inhibitor
PIK3CA,Copanlisib,GSK-2636771,187.25734149434615,Kinase inhibitor
PIK3CA,Copanlisib,PF-04691502,131.5595223522786,Kinase inhibitor
PIK3CA,Copanlisib,Pilaralisib,152.52926105174106,Kinase inhibitor
PIK3CA,Copanlisib,Voxtalisib,128.53335127757595,Kinase inhibitor
PIK3CA,Copanlisib,Onatasertib,187.6057326059287,Kinase inhibitor
PIK3CA,Copanlisib,GDC-0349,144.64770017907736,Kinase inhibitor
PIK3CA,Dactolisib,BGT-226,137.61889713076772,Kinase inhibitor
PIK3CA,Dactolisib,Buparlisib,117.72403445173168,Kinase inhibitor
PIK3CA,Dactolisib,Alpelisib,135.75860357664502,Kinase inhibitor
PIK3CA,Dactolisib,Apitolisib,146.49477961584276,Kinase inhibitor
PIK3CA,Dactolisib,Omipalisib,146.8551781737993,Kinase inhibitor
PIK3CA,Dactolisib,GSK-2636771,121.4071122502488,Kinase inhibitor
PIK3CA,Dactolisib,PF-04691502,107.9227378161626,Kinase inhibitor
PIK3CA,Dactolisib,Pilaralisib,118.3269512937812,Kinase inhibitor
PIK3CA,Dactolisib,Voxtalisib,124.84942954850273,Kinase inhibitor
PIK3CA,Dactolisib,Onatasertib,122.50940295401608,Kinase inhibitor
PIK3CA,Dactolisib,GDC-0349,61.96279566685203,Kinase inhibitor
PIK3CA,BGT-226,Buparlisib,139.62806400652818,Kinase inhibitor
PIK3CA,BGT-226,Alpelisib,51.12307160496436,Kinase inhibitor
PIK3CA,BGT-226,Apitolisib,164.61394490485253,Kinase inhibitor
PIK3CA,BGT-226,Omipalisib,165.1840601314049,Kinase inhibitor
PIK3CA,BGT-226,GSK-2636771,193.9324129239179,Kinase inhibitor
PIK3CA,BGT-226,PF-04691502,124.89853492031884,Kinase inhibitor
PIK3CA,BGT-226,Pilaralisib,139.86210762192934,Kinase inhibitor
PIK3CA,BGT-226,Voxtalisib,128.35418515439673,Kinase inhibitor
PIK3CA,BGT-226,Onatasertib,194.33582162375325,Kinase inhibitor
PIK3CA,BGT-226,GDC-0349,135.43405078078956,Kinase inhibitor
PIK3CA,Buparlisib,Alpelisib,138.9009085996084,Kinase inhibitor
PIK3CA,Buparlisib,Apitolisib,152.41804358697124,Kinase inhibitor
PIK3CA,Buparlisib,Omipalisib,152.64172750225353,Kinase inhibitor
PIK3CA,Buparlisib,GSK-2636771,139.84211392157468,Kinase inhibitor
PIK3CA,Buparlisib,PF-04691502,115.07014404356087,Kinase inhibitor
PIK3CA,Buparlisib,Pilaralisib,67.39521330997614,Kinase inhibitor
PIK3CA,Buparlisib,Voxtalisib,135.3462032262853,Kinase inhibitor
PIK3CA,Buparlisib,Onatasertib,140.44792153386203,Kinase inhibitor
PIK3CA,Buparlisib,GDC-0349,114.01686579917394,Kinase inhibitor
PIK3CA,Alpelisib,Apitolisib,163.6404150129029,Kinase inhibitor
PIK3CA,Alpelisib,Omipalisib,164.31786318044217,Kinase inhibitor
PIK3CA,Alpelisib,GSK-2636771,192.4924187435538,Kinase inhibitor
PIK3CA,Alpelisib,PF-04691502,123.84976470880872,Kinase inhibitor
PIK3CA,Alpelisib,Pilaralisib,138.99324029825442,Kinase inhibitor
PIK3CA,Alpelisib,Voxtalisib,127.12126361377216,Kinase inhibitor
PIK3CA,Alpelisib,Onatasertib,192.97404977584537,Kinase inhibitor
PIK3CA,Alpelisib,GDC-0349,133.7036121079995,Kinase inhibitor
PIK3CA,Apitolisib,Omipalisib,56.8569140797862,Kinase inhibitor
PIK3CA,Apitolisib,GSK-2636771,186.77117872378193,Kinase inhibitor
PIK3CA,Apitolisib,PF-04691502,132.07994956092833,Kinase inhibitor
PIK3CA,Apitolisib,Pilaralisib,153.1087081271306,Kinase inhibitor
PIK3CA,Apitolisib,Voxtalisib,127.73612866791676,Kinase inhibitor
PIK3CA,Apitolisib,Onatasertib,187.19361192600897,Kinase inhibitor
PIK3CA,Apitolisib,GDC-0349,144.43795568759649,Kinase inhibitor
PIK3CA,Omipalisib,GSK-2636771,186.65190304419627,Kinase inhibitor
PIK3CA,Omipalisib,PF-04691502,132.17560508336317,Kinase inhibitor
PIK3CA,Omipalisib,Pilaralisib,153.612079547388,Kinase inhibitor
PIK3CA,Omipalisib,Voxtalisib,127.6561417094047,Kinase inhibitor
PIK3CA,Omipalisib,Onatasertib,187.1632794008189,Kinase inhibitor
PIK3CA,Omipalisib,GDC-0349,144.37165185960004,Kinase inhibitor
PIK3CA,GSK-2636771,PF-04691502,153.01126567523067,Kinase inhibitor
PIK3CA,GSK-2636771,Pilaralisib,140.62479526432378,Kinase inhibitor
PIK3CA,GSK-2636771,Voxtalisib,178.9520183377433,Kinase inhibitor
PIK3CA,GSK-2636771,Onatasertib,63.44269360015351,Kinase inhibitor
PIK3CA,GSK-2636771,GDC-0349,117.96750742791676,Kinase inhibitor
PIK3CA,PF-04691502,Pilaralisib,116.38138849763097,Kinase inhibitor
PIK3CA,PF-04691502,Voxtalisib,105.49861094120536,Kinase inhibitor
PIK3CA,PF-04691502,Onatasertib,153.65127759356184,Kinase inhibitor
PIK3CA,PF-04691502,GDC-0349,105.6443457365546,Kinase inhibitor
PIK3CA,Pilaralisib,Voxtalisib,136.11968450140253,Kinase inhibitor
PIK3CA,Pilaralisib,Onatasertib,141.46979031219684,Kinase inhibitor
PIK3CA,Pilaralisib,GDC-0349,114.68784830822254,Kinase inhibitor
PIK3CA,Voxtalisib,Onatasertib,179.4978581602341,Kinase inhibitor
PIK3CA,Voxtalisib,GDC-0349,122.8840352889902,Kinase inhibitor
PIK3CA,Onatasertib,GDC-0349,118.45520815669342,Kinase inhibitor
PIK3CB,Fimepinostat,AZD-6482,120.5539222440714,HDAC inhibitor
PIK3CB,Fimepinostat,AZD-8186,147.20581474540626,HDAC inhibitor
PIK3CB,Fimepinostat,Dactolisib,65.86856310355182,HDAC inhibitor
PIK3CB,Fimepinostat,BGT-226,137.49779488169196,HDAC inhibitor
PIK3CB,Fimepinostat,Buparlisib,118.01751560607438,HDAC inhibitor
PIK3CB,Fimepinostat,Apitolisib,146.75314634305468,HDAC inhibitor
PIK3CB,Fimepinostat,Omipalisib,147.0411175904479,HDAC inhibitor
PIK3CB,Fimepinostat,GSK-2636771,123.30162706940948,HDAC inhibitor
PIK3CB,Fimepinostat,PF-04691502,108.88143002735173,HDAC inhibitor
PIK3CB,Fimepinostat,Voxtalisib,125.99316195753052,HDAC inhibitor
PIK3CB,AZD-6482,AZD-8186,154.51620450793848,Kinase inhibitor
PIK3CB,AZD-6482,Dactolisib,119.63859931422992,Kinase inhibitor
PIK3CB,AZD-6482,BGT-226,141.48073514785503,Kinase inhibitor
PIK3CB,AZD-6482,Buparlisib,64.3887808653104,Kinase inhibitor
PIK3CB,AZD-6482,Apitolisib,153.7518411288435,Kinase inhibitor
PIK3CB,AZD-6482,Omipalisib,154.24064001228413,Kinase inhibitor
PIK3CB,AZD-6482,GSK-2636771,142.46638851705845,Kinase inhibitor
PIK3CB,AZD-6482,PF-04691502,117.27227882642984,Kinase inhibitor
PIK3CB,AZD-6482,Voxtalisib,137.25877338642815,Kinase inhibitor
PIK3CB,AZD-8186,Dactolisib,147.15918058850633,Kinase inhibitor
PIK3CB,AZD-8186,BGT-226,165.68153833755065,Kinase inhibitor
PIK3CB,AZD-8186,Buparlisib,153.27437473871797,Kinase inhibitor
PIK3CB,AZD-8186,Apitolisib,56.428553778946196,Kinase inhibitor
PIK3CB,AZD-8186,Omipalisib,57.538132724570985,Kinase inhibitor
PIK3CB,AZD-8186,GSK-2636771,187.28869341194647,Kinase inhibitor
PIK3CB,AZD-8186,PF-04691502,132.09333831926395,Kinase inhibitor
PIK3CB,AZD-8186,Voxtalisib,128.2243929489326,Kinase inhibitor
PIK3CB,Dactolisib,BGT-226,137.61889713076772,Kinase inhibitor
PIK3CB,Dactolisib,Buparlisib,117.72403445173168,Kinase inhibitor
PIK3CB,Dactolisib,Apitolisib,146.49477961584276,Kinase inhibitor
PIK3CB,Dactolisib,Omipalisib,146.8551781737993,Kinase inhibitor
PIK3CB,Dactolisib,GSK-2636771,121.4071122502488,Kinase inhibitor
PIK3CB,Dactolisib,PF-04691502,107.9227378161626,Kinase inhibitor
PIK3CB,Dactolisib,Voxtalisib,124.84942954850273,Kinase inhibitor
PIK3CB,BGT-226,Buparlisib,139.62806400652818,Kinase inhibitor
PIK3CB,BGT-226,Apitolisib,164.61394490485253,Kinase inhibitor
PIK3CB,BGT-226,Omipalisib,165.1840601314049,Kinase inhibitor
PIK3CB,BGT-226,GSK-2636771,193.9324129239179,Kinase inhibitor
PIK3CB,BGT-226,PF-04691502,124.89853492031884,Kinase inhibitor
PIK3CB,BGT-226,Voxtalisib,128.35418515439673,Kinase inhibitor
PIK3CB,Buparlisib,Apitolisib,152.41804358697124,Kinase inhibitor
PIK3CB,Buparlisib,Omipalisib,152.64172750225353,Kinase inhibitor
PIK3CB,Buparlisib,GSK-2636771,139.84211392157468,Kinase inhibitor
PIK3CB,Buparlisib,PF-04691502,115.07014404356087,Kinase inhibitor
PIK3CB,Buparlisib,Voxtalisib,135.3462032262853,Kinase inhibitor
PIK3CB,Apitolisib,Omipalisib,56.8569140797862,Kinase inhibitor
PIK3CB,Apitolisib,GSK-2636771,186.77117872378193,Kinase inhibitor
PIK3CB,Apitolisib,PF-04691502,132.07994956092833,Kinase inhibitor
PIK3CB,Apitolisib,Voxtalisib,127.73612866791676,Kinase inhibitor
PIK3CB,Omipalisib,GSK-2636771,186.65190304419627,Kinase inhibitor
PIK3CB,Omipalisib,PF-04691502,132.17560508336317,Kinase inhibitor
PIK3CB,Omipalisib,Voxtalisib,127.6561417094047,Kinase inhibitor
PIK3CB,GSK-2636771,PF-04691502,153.01126567523067,Kinase inhibitor
PIK3CB,GSK-2636771,Voxtalisib,178.9520183377433,Kinase inhibitor
PIK3CB,PF-04691502,Voxtalisib,105.49861094120536,Kinase inhibitor
PIK3CG,Fimepinostat,AZD-6482,120.5539222440714,HDAC inhibitor
PIK3CG,Fimepinostat,AZD-8186,147.20581474540626,HDAC inhibitor
PIK3CG,Fimepinostat,Dactolisib,65.86856310355182,HDAC inhibitor
PIK3CG,Fimepinostat,BGT-226,137.49779488169196,HDAC inhibitor
PIK3CG,Fimepinostat,Buparlisib,118.01751560607438,HDAC inhibitor
PIK3CG,Fimepinostat,Apitolisib,146.75314634305468,HDAC inhibitor
PIK3CG,Fimepinostat,Omipalisib,147.0411175904479,HDAC inhibitor
PIK3CG,Fimepinostat,GSK-2636771,123.30162706940948,HDAC inhibitor
PIK3CG,Fimepinostat,PF-04691502,108.88143002735173,HDAC inhibitor
PIK3CG,Fimepinostat,TG-100-115,107.32272922440448,HDAC inhibitor
PIK3CG,Fimepinostat,Voxtalisib,125.99316195753052,HDAC inhibitor
PIK3CG,Fimepinostat,Fostamatinib,137.6125363245678,HDAC inhibitor
PIK3CG,Fimepinostat,Staurosporine,146.09591330435802,HDAC inhibitor
PIK3CG,AZD-6482,AZD-8186,154.51620450793848,Kinase inhibitor
PIK3CG,AZD-6482,Dactolisib,119.63859931422992,Kinase inhibitor
PIK3CG,AZD-6482,BGT-226,141.48073514785503,Kinase inhibitor
PIK3CG,AZD-6482,Buparlisib,64.3887808653104,Kinase inhibitor
PIK3CG,AZD-6482,Apitolisib,153.7518411288435,Kinase inhibitor
PIK3CG,AZD-6482,Omipalisib,154.24064001228413,Kinase inhibitor
PIK3CG,AZD-6482,GSK-2636771,142.46638851705845,Kinase inhibitor
PIK3CG,AZD-6482,PF-04691502,117.27227882642984,Kinase inhibitor
PIK3CG,AZD-6482,TG-100-115,116.556855802768,Kinase inhibitor
PIK3CG,AZD-6482,Voxtalisib,137.25877338642815,Kinase inhibitor
PIK3CG,AZD-6482,Fostamatinib,141.79106037634534,Kinase inhibitor
PIK3CG,AZD-6482,Staurosporine,153.74189147846587,Kinase inhibitor
PIK3CG,AZD-8186,Dactolisib,147.15918058850633,Kinase inhibitor
PIK3CG,AZD-8186,BGT-226,165.68153833755065,Kinase inhibitor
PIK3CG,AZD-8186,Buparlisib,153.27437473871797,Kinase inhibitor
PIK3CG,AZD-8186,Apitolisib,56.428553778946196,Kinase inhibitor
PIK3CG,AZD-8186,Omipalisib,57.538132724570985,Kinase inhibitor
PIK3CG,AZD-8186,GSK-2636771,187.28869341194647,Kinase inhibitor
PIK3CG,AZD-8186,PF-04691502,132.09333831926395,Kinase inhibitor
PIK3CG,AZD-8186,TG-100-115,131.5460979249532,Kinase inhibitor
PIK3CG,AZD-8186,Voxtalisib,128.2243929489326,Kinase inhibitor
PIK3CG,AZD-8186,Fostamatinib,165.74999938019275,Kinase inhibitor
PIK3CG,AZD-8186,Staurosporine,59.89207376678048,Kinase inhibitor
PIK3CG,Dactolisib,BGT-226,137.61889713076772,Kinase inhibitor
PIK3CG,Dactolisib,Buparlisib,117.72403445173168,Kinase inhibitor
PIK3CG,Dactolisib,Apitolisib,146.49477961584276,Kinase inhibitor
PIK3CG,Dactolisib,Omipalisib,146.8551781737993,Kinase inhibitor
PIK3CG,Dactolisib,GSK-2636771,121.4071122502488,Kinase inhibitor
PIK3CG,Dactolisib,PF-04691502,107.9227378161626,Kinase inhibitor
PIK3CG,Dactolisib,TG-100-115,106.38674490130413,Kinase inhibitor
PIK3CG,Dactolisib,Voxtalisib,124.84942954850273,Kinase inhibitor
PIK3CG,Dactolisib,Fostamatinib,137.43327140989356,Kinase inhibitor
PIK3CG,Dactolisib,Staurosporine,145.45991404529946,Kinase inhibitor
PIK3CG,BGT-226,Buparlisib,139.62806400652818,Kinase inhibitor
PIK3CG,BGT-226,Apitolisib,164.61394490485253,Kinase inhibitor
PIK3CG,BGT-226,Omipalisib,165.1840601314049,Kinase inhibitor
PIK3CG,BGT-226,GSK-2636771,193.9324129239179,Kinase inhibitor
PIK3CG,BGT-226,PF-04691502,124.89853492031884,Kinase inhibitor
PIK3CG,BGT-226,TG-100-115,123.537935471952,Kinase inhibitor
